game,overall_score,rating,tier,wave,lane,primary_risk,sprint1,sprint2,sprint3,acceptance1,acceptance2,acceptance3,acceptance4,fn_count,max_fn_lines,max_fn_file,test_files,doctest_blocks,has_readme,has_arch,doc_fn_ratio
textures_image_rotate,53,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,70,textures_image_rotate/main.mbt,0,0,True,False,1.000
textures_image_text,53,Needs Attention,T2-Medium,Wave-3,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,69,textures_image_text/main.mbt,0,0,True,False,1.000
text_font_spritefont,53,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,66,text_font_spritefont/main.mbt,0,0,True,False,1.000
audio_mixed_processor,53,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,65,audio_mixed_processor/main.mbt,0,0,True,False,1.000
core_drop_files,53,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,65,core_drop_files/main.mbt,0,0,True,False,1.000
core_3d_camera_free,53,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,63,core_3d_camera_free/main.mbt,0,0,True,False,1.000
shaders_model_shader,53,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,62,shaders_model_shader/main.mbt,0,0,True,False,1.000
textures_raw_data,53,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,61,textures_raw_data/main.mbt,0,0,True,False,1.000
audio_sound_multi,53,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,56,audio_sound_multi/main.mbt,0,0,True,False,1.000
core_input_keys,53,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,54,core_input_keys/main.mbt,0,0,True,False,1.000
core_input_multitouch,53,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,52,core_input_multitouch/main.mbt,0,0,True,False,1.000
shaders_eratosthenes,53,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,52,shaders_eratosthenes/main.mbt,0,0,True,False,1.000
shaders_texture_drawing,53,Needs Attention,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,50,shaders_texture_drawing/main.mbt,0,0,True,False,1.000
core_3d_camera_mode,53,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,48,core_3d_camera_mode/main.mbt,0,0,True,False,1.000
text_writing_anim,53,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,2,48,text_writing_anim/main.mbt,0,0,True,False,1.000
textures_to_image,53,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,48,textures_to_image/main.mbt,0,0,True,False,1.000
audio_sound_loading,53,Needs Attention,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,46,audio_sound_loading/main.mbt,0,0,True,False,1.000
core_input_mouse_wheel,53,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,43,core_input_mouse_wheel/main.mbt,0,0,True,False,1.000
shapes_logo_raylib,53,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,42,shapes_logo_raylib/main.mbt,0,0,True,False,1.000
textures_image_loading,53,Needs Attention,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,42,textures_image_loading/main.mbt,0,0,True,False,1.000
core_storage_values,53,Needs Attention,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,3,39,core_storage_values/main.mbt,0,0,True,False,1.000
text_format_text,53,Needs Attention,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,38,text_format_text/main.mbt,0,0,True,False,1.000
textures_logo_raylib,53,Needs Attention,T2-Medium,Wave-3,Lane-7,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,38,textures_logo_raylib/main.mbt,0,0,True,False,1.000
core_random_values,53,Needs Attention,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,37,core_random_values/main.mbt,0,0,True,False,1.000
core_basic_window,53,Needs Attention,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Refactor one medium-complexity update/render path for readability,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Cyclomatic/branch density reduced in chosen path,Function docs coverage increased for core entrypoints,,1,26,core_basic_window/main.mbt,0,0,True,False,1.000
volcano_rescue_ops_2026,55,Fair,T2-Medium,Wave-3,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`volcano_rescue_ops_2026/internal/render/render.mbt` ~262 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,72,262,volcano_rescue_ops_2026/internal/render/render.mbt,0,0,True,False,1.000
matchlink_festival_2026,55,Fair,T2-Medium,Wave-3,Lane-2,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`matchlink_festival_2026/internal/render/render.mbt` ~246 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,53,246,matchlink_festival_2026/internal/render/render.mbt,0,0,True,False,0.981
haunted_library_puzzle_2026,55,Fair,T2-Medium,Wave-3,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`haunted_library_puzzle_2026/internal/render/render.mbt` ~194 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,56,194,haunted_library_puzzle_2026/internal/render/render.mbt,0,0,True,False,1.000
arctic_outpost_survival_2026,55,Fair,T2-Medium,Wave-3,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`arctic_outpost_survival_2026/internal/render/render.mbt` ~189 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,56,189,arctic_outpost_survival_2026/internal/render/render.mbt,0,0,True,False,1.000
skyhook_cargo_rescue_2026,55,Fair,T2-Medium,Wave-3,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`skyhook_cargo_rescue_2026/internal/render/render.mbt` ~189 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,56,189,skyhook_cargo_rescue_2026/internal/render/render.mbt,0,0,True,False,1.000
ice_fishing_blitz_2026,55,Fair,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`ice_fishing_blitz_2026/internal/render/render.mbt` ~186 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,50,186,ice_fishing_blitz_2026/internal/render/render.mbt,0,0,True,False,1.000
jade_temple_bellkeeper_2026,55,Fair,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`jade_temple_bellkeeper_2026/internal/game/logic.mbt` ~180 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,78,180,jade_temple_bellkeeper_2026/internal/game/logic.mbt,0,0,True,False,1.000
pizza_delivery_mayhem_2026,55,Fair,T2-Medium,Wave-3,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`pizza_delivery_mayhem_2026/internal/render/render.mbt` ~176 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,52,176,pizza_delivery_mayhem_2026/internal/render/render.mbt,0,0,True,False,1.000
neon_rooftop_rush_2026,55,Fair,T2-Medium,Wave-3,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`neon_rooftop_rush_2026/internal/render/render.mbt` ~154 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,71,154,neon_rooftop_rush_2026/internal/render/render.mbt,0,0,True,False,1.000
abyss_signal_runner_2026,55,Fair,T2-Medium,Wave-3,Lane-2,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`abyss_signal_runner_2026/internal/render/render.mbt` ~141 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,67,141,abyss_signal_runner_2026/internal/render/render.mbt,0,0,True,False,1.000
sokoban_warehouse_master_2026,56,Fair,T2-Medium,Wave-3,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`sokoban_warehouse_master_2026/internal/game/logic.mbt` ~178 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,38,178,sokoban_warehouse_master_2026/internal/game/logic.mbt,0,0,True,False,1.000
museum_heist_puzzle_2026,56,Fair,T2-Medium,Wave-3,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`museum_heist_puzzle_2026/internal/render/render.mbt` ~125 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,46,125,museum_heist_puzzle_2026/internal/render/render.mbt,0,0,True,False,1.000
dragon_boat_sprint_2026,57,Fair,T2-Medium,Wave-3,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`dragon_boat_sprint_2026/internal/render/render.mbt` ~277 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,38,277,dragon_boat_sprint_2026/internal/render/render.mbt,0,0,True,False,1.000
subway_signal_saboteur_2026,57,Fair,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`subway_signal_saboteur_2026/internal/render/render.mbt` ~218 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,54,218,subway_signal_saboteur_2026/internal/render/render.mbt,0,0,True,False,1.000
portal_blackout_escape_2026,57,Fair,T2-Medium,Wave-3,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`portal_blackout_escape_2026/internal/render/render.mbt` ~195 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,67,195,portal_blackout_escape_2026/internal/render/render.mbt,0,0,True,False,1.000
clockwork_train_heist_2026,57,Fair,T2-Medium,Wave-3,Lane-2,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`clockwork_train_heist_2026/internal/render/render.mbt` ~193 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,61,193,clockwork_train_heist_2026/internal/render/render.mbt,0,0,True,False,1.000
raft_rapids_escape_2026,57,Fair,T2-Medium,Wave-3,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`raft_rapids_escape_2026/internal/render/render.mbt` ~172 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,48,172,raft_rapids_escape_2026/internal/render/render.mbt,0,0,True,False,1.000
arctic_signal_relay_2026,57,Fair,T2-Medium,Wave-3,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`arctic_signal_relay_2026/internal/game/logic.mbt` ~165 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,42,165,arctic_signal_relay_2026/internal/game/logic.mbt,0,0,True,False,1.000
paper_lantern_patrol_2026,57,Fair,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`paper_lantern_patrol_2026/internal/render/render.mbt` ~165 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,57,165,paper_lantern_patrol_2026/internal/render/render.mbt,0,0,True,False,1.000
solar_rail_breaker_2026,57,Fair,T2-Medium,Wave-3,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`solar_rail_breaker_2026/internal/render/render.mbt` ~144 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,73,144,solar_rail_breaker_2026/internal/render/render.mbt,0,0,True,False,1.000
silkroad_caravan_guard_2026,57,Fair,T2-Medium,Wave-3,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`silkroad_caravan_guard_2026/internal/render/render.mbt` ~141 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,67,141,silkroad_caravan_guard_2026/internal/render/render.mbt,0,0,True,False,1.000
teahouse_midnight_service_2026,57,Fair,T2-Medium,Wave-3,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`teahouse_midnight_service_2026/internal/render/render.mbt` ~139 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,77,139,teahouse_midnight_service_2026/internal/render/render.mbt,0,0,True,False,1.000
quantum_skater_2026,57,Fair,T2-Medium,Wave-3,Lane-6,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`quantum_skater_2026/internal/render/render.mbt` ~137 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,59,137,quantum_skater_2026/internal/render/render.mbt,0,0,True,False,1.000
polar_train_heist_2026,57,Fair,T2-Medium,Wave-3,Lane-1,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`polar_train_heist_2026/internal/render/render.mbt` ~130 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,85,130,polar_train_heist_2026/internal/render/render.mbt,0,0,True,False,1.000
ancient_temple_trap_run_2026,57,Fair,T2-Medium,Wave-3,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`ancient_temple_trap_run_2026/internal/render/render.mbt` ~124 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,52,124,ancient_temple_trap_run_2026/internal/render/render.mbt,0,0,True,False,1.000
hotpot_empire_rush_2026,58,Fair,T2-Medium,Wave-3,Lane-2,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`hotpot_empire_rush_2026/internal/render/render.mbt` ~224 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,56,224,hotpot_empire_rush_2026/internal/render/render.mbt,0,0,True,False,1.000
tea_mountain_express_2026,58,Fair,T2-Medium,Wave-3,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`tea_mountain_express_2026/internal/game/logic.mbt` ~204 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,24,204,tea_mountain_express_2026/internal/game/logic.mbt,0,0,True,False,1.000
gomoku_street_duel_2026,58,Fair,T2-Medium,Wave-3,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`gomoku_street_duel_2026/internal/render/render.mbt` ~202 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,49,202,gomoku_street_duel_2026/internal/render/render.mbt,0,0,True,False,0.980
snake_battle_arena_2026,58,Fair,T2-Medium,Wave-3,Lane-5,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`snake_battle_arena_2026/internal/render/render.mbt` ~201 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,62,201,snake_battle_arena_2026/internal/render/render.mbt,0,0,True,False,1.000
neon_2048_storm_2026,58,Fair,T2-Medium,Wave-3,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`neon_2048_storm_2026/internal/render/render.mbt` ~199 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,42,199,neon_2048_storm_2026/internal/render/render.mbt,0,0,True,False,1.000
minesweeper_neon_ops_2026,58,Fair,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`minesweeper_neon_ops_2026/internal/render/render.mbt` ~192 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,52,192,minesweeper_neon_ops_2026/internal/render/render.mbt,0,0,True,False,1.000
flappy_sky_ruins_2026,58,Fair,T2-Medium,Wave-3,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`flappy_sky_ruins_2026/internal/render/render.mbt` ~187 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,41,187,flappy_sky_ruins_2026/internal/render/render.mbt,0,0,True,False,1.000
martial_arts_school_manager_2026,58,Fair,T2-Medium,Wave-3,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`martial_arts_school_manager_2026/internal/render/render.mbt` ~186 LOC) into focused helpers,"Add ARCHITECTURE.md (data flow, update pipeline, package boundaries)",`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Architecture doc added and references actual module/file structure,,42,186,martial_arts_school_manager_2026/internal/render/render.mbt,0,0,True,False,1.000
shadow_puppet_theater_2026,58,Fair,T2-Medium,Wave-3,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shadow_puppet_theater_2026/internal/render/render.mbt` ~172 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,31,172,shadow_puppet_theater_2026/internal/render/render.mbt,0,0,True,False,1.000
